vOTU,p.value,adj.p.value,median_PD,median_CL,fold_change,direction,log2_fold_change,Family,Protein,KO,p,pathway
SRR10983013__24152,3.32867401953274e-07,1.39209902745459e-05,0.000360000748836852,0.000244591668089889,1.46992262255706,Enriched_in_PD,0.555740212890657,Siphoviridae,SRR10983013__24152_65,K03664,6.1e-70,SsrA-binding protein
SRR10983013__24152,3.32867401953274e-07,1.39209902745459e-05,0.000360000748836852,0.000244591668089889,1.46992262255706,Enriched_in_PD,0.555740212890657,Siphoviridae,SRR10983013__24152_75,K02992,1.7e-65,small subunit ribosomal protein S7
SRR10983013__24152,3.32867401953274e-07,1.39209902745459e-05,0.000360000748836852,0.000244591668089889,1.46992262255706,Enriched_in_PD,0.555740212890657,Siphoviridae,SRR10983013__24152_73,K02358,2.1e-215,elongation factor Tu
SRR10983013__24152,3.32867401953274e-07,1.39209902745459e-05,0.000360000748836852,0.000244591668089889,1.46992262255706,Enriched_in_PD,0.555740212890657,Siphoviridae,SRR10983013__24152_57,K00986,9.4e-44,RNA-directed DNA polymerase [EC:2.7.7.49]
SRR10983013__24152,3.32867401953274e-07,1.39209902745459e-05,0.000360000748836852,0.000244591668089889,1.46992262255706,Enriched_in_PD,0.555740212890657,Siphoviridae,SRR10983013__24152_22,K06919,1.8e-21,putative DNA primase/helicase
SRR10983013__24152,3.32867401953274e-07,1.39209902745459e-05,0.000360000748836852,0.000244591668089889,1.46992262255706,Enriched_in_PD,0.555740212890657,Siphoviridae,SRR10983013__24152_77,K07590,3.9e-21,large subunit ribosomal protein L7A
SRR10983013__24152,3.32867401953274e-07,1.39209902745459e-05,0.000360000748836852,0.000244591668089889,1.46992262255706,Enriched_in_PD,0.555740212890657,Siphoviridae,SRR10983013__24152_20,K07171,4.3e-24,mRNA interferase MazF [EC:3.1.-.-]
SRR10983013__24152,3.32867401953274e-07,1.39209902745459e-05,0.000360000748836852,0.000244591668089889,1.46992262255706,Enriched_in_PD,0.555740212890657,Siphoviridae,SRR10983013__24152_80,K01303,3.7e-50,acylaminoacyl-peptidase [EC:3.4.19.1]
SRR10983013__24152,3.32867401953274e-07,1.39209902745459e-05,0.000360000748836852,0.000244591668089889,1.46992262255706,Enriched_in_PD,0.555740212890657,Siphoviridae,SRR10983013__24152_79,K03043,0,DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
SRR10983013__24152,3.32867401953274e-07,1.39209902745459e-05,0.000360000748836852,0.000244591668089889,1.46992262255706,Enriched_in_PD,0.555740212890657,Siphoviridae,SRR10983013__24152_74,K02355,0,elongation factor G
SRR10983013__24152,3.32867401953274e-07,1.39209902745459e-05,0.000360000748836852,0.000244591668089889,1.46992262255706,Enriched_in_PD,0.555740212890657,Siphoviridae,SRR10983013__24152_1,K06400,6.5e-88,site-specific DNA recombinase
SRR10983013__24152,3.32867401953274e-07,1.39209902745459e-05,0.000360000748836852,0.000244591668089889,1.46992262255706,Enriched_in_PD,0.555740212890657,Siphoviridae,SRR10983013__24152_78,K03046,0,DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]
SRR10983013__24152,3.32867401953274e-07,1.39209902745459e-05,0.000360000748836852,0.000244591668089889,1.46992262255706,Enriched_in_PD,0.555740212890657,Siphoviridae,SRR10983013__24152_71,K00790,4.4e-181,UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]
SRR10983013__24152,3.32867401953274e-07,1.39209902745459e-05,0.000360000748836852,0.000244591668089889,1.46992262255706,Enriched_in_PD,0.555740212890657,Siphoviridae,SRR10983013__24152_68,K07652,8.7e-146,"two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]"
SRR10983013__24152,3.32867401953274e-07,1.39209902745459e-05,0.000360000748836852,0.000244591668089889,1.46992262255706,Enriched_in_PD,0.555740212890657,Siphoviridae,SRR10983013__24152_67,K02483,1.5e-78,"two-component system, OmpR family, response regulator"
SRR10983013__24152,3.32867401953274e-07,1.39209902745459e-05,0.000360000748836852,0.000244591668089889,1.46992262255706,Enriched_in_PD,0.555740212890657,Siphoviridae,SRR10983013__24152_86,K26605,2e-27,branched chain amino acid efflux pump
SRR10983013__24152,3.32867401953274e-07,1.39209902745459e-05,0.000360000748836852,0.000244591668089889,1.46992262255706,Enriched_in_PD,0.555740212890657,Siphoviridae,SRR10983013__24152_83,K24131,7.3e-37,protease PrsW [EC:3.4.-.-]
SRR10983013__24152,3.32867401953274e-07,1.39209902745459e-05,0.000360000748836852,0.000244591668089889,1.46992262255706,Enriched_in_PD,0.555740212890657,Siphoviridae,SRR10983013__24152_38,K14060,3.4e-40,putative DNA-invertase from lambdoid prophage Rac
SRR10983013__50838,0.0045252478437795,0.0260183235273279,0,0,1,Enriched_in_HC,0,Myoviridae,SRR10983013__50838_52,K02334,7.7e-277,DNA polymerase bacteriophage-type [EC:2.7.7.7]
SRR10983013__50838,0.0045252478437795,0.0260183235273279,0,0,1,Enriched_in_HC,0,Myoviridae,SRR10983013__50838_41,K06909,1.7e-29,phage terminase large subunit
SRR10983013__50838,0.0045252478437795,0.0260183235273279,0,0,1,Enriched_in_HC,0,Myoviridae,SRR10983013__50838_59,K07454,3.9e-30,putative restriction endonuclease
SRR10983013__50838,0.0045252478437795,0.0260183235273279,0,0,1,Enriched_in_HC,0,Myoviridae,SRR10983013__50838_47,K01493,6.3e-31,dCMP deaminase [EC:3.5.4.12]
SRR10983013__50838,0.0045252478437795,0.0260183235273279,0,0,1,Enriched_in_HC,0,Myoviridae,SRR10983013__50838_60,K06400,1.4e-115,site-specific DNA recombinase
SRR10983013__50838,0.0045252478437795,0.0260183235273279,0,0,1,Enriched_in_HC,0,Myoviridae,SRR10983013__50838_16,K00986,2.1e-25,RNA-directed DNA polymerase [EC:2.7.7.49]
SRR10983013__50838,0.0045252478437795,0.0260183235273279,0,0,1,Enriched_in_HC,0,Myoviridae,SRR10983013__50838_49,K01520,9.6e-30,dUTP diphosphatase [EC:3.6.1.23]
SRR10983014__19423,0.00116533437463917,0.00892547890575743,6.94942505654295e-05,4.78616185079345e-05,1.44273261341071,Enriched_in_PD,0.528803944977397,Microviridae,"","",,""
SRR10983014__22945,0.00593761677536095,0.0316855576453,0,0,1,Enriched_in_HC,0,Suoliviridae,SRR10983014__22945_37,K27330,5.8e-124,Crassvirales DNA primase
SRR10983014__22945,0.00593761677536095,0.0316855576453,0,0,1,Enriched_in_HC,0,Suoliviridae,SRR10983014__22945_31,K26927,2.3e-172,Suoliviridae DNA helicase
SRR10983014__22945,0.00593761677536095,0.0316855576453,0,0,1,Enriched_in_HC,0,Suoliviridae,SRR10983014__22945_29,K26722,0,Suoliviridae DNA polymerase
SRR10983014__22945,0.00593761677536095,0.0316855576453,0,0,1,Enriched_in_HC,0,Suoliviridae,SRR10983014__22945_42,K27727,5.1e-158,Suoliviridae exonuclease
SRR10983014__22945,0.00593761677536095,0.0316855576453,0,0,1,Enriched_in_HC,0,Suoliviridae,SRR10983014__22945_19,K03088,1e-27,"RNA polymerase sigma-70 factor, ECF subfamily"
SRR10983014__24590,0.000178513926223951,0.00194959406059505,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR10983014__24590_89,K07273,3.4e-41,lysozyme
SRR10983014__24590,0.000178513926223951,0.00194959406059505,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR10983014__24590_21,K14415,6.1e-107,tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]
SRR10983014__24590,0.000178513926223951,0.00194959406059505,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR10983014__24590_36,K19779,3.4e-15,endodeoxyribonuclease RalR [EC:3.1.-.-]
SRR10983014__24590,0.000178513926223951,0.00194959406059505,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR10983014__24590_76,K03496,4.1e-68,chromosome partitioning protein
SRR10983014__24590,0.000178513926223951,0.00194959406059505,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR10983014__24590_34,K02314,1.3e-62,replicative DNA helicase [EC:5.6.2.3]
SRR10983014__24590,0.000178513926223951,0.00194959406059505,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR10983014__24590_59,K03111,8.2e-31,single-strand DNA-binding protein
SRR10983014__24590,0.000178513926223951,0.00194959406059505,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR10983014__24590_57,K00558,2e-55,DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_10,K02959,3.2e-43,small subunit ribosomal protein S16
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_82,K00014,4.3e-89,shikimate dehydrogenase [EC:1.1.1.25]
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_5,K02343,6.3e-148,DNA polymerase III subunit gamma/tau [EC:2.7.7.7]
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_3,K06187,4.2e-98,recombination protein RecR
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_38,K06909,1.3e-101,phage terminase large subunit
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_80,K06406,2e-153,stage V sporulation protein AD
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_37,K07474,5e-38,phage terminase small subunit
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_63,K01447,1.9e-32,N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_93,K07497,4.6e-43,putative transposase
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_75,K04094,9.7e-216,methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase [EC:2.1.1.74]
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_72,K03437,2.4e-82,"RNA methyltransferase, TrmH family"
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_81,K06407,7.2e-27,stage V sporulation protein AE
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_83,K00891,3.9e-39,shikimate kinase [EC:2.7.1.71]
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_74,K03168,2.8e-269,DNA topoisomerase I [EC:5.6.2.1]
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_31,K02334,7.3e-290,DNA polymerase bacteriophage-type [EC:2.7.7.7]
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_17,K01356,3.1e-45,repressor LexA [EC:3.4.21.88]
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_86,K03497,2.1e-27,"ParB family transcriptional regulator, chromosome partitioning protein"
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_71,K07238,1.9e-74,"zinc transporter, ZIP family"
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_8,K09787,1.9e-33,uncharacterized protein
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_7,K05985,3.6e-42,ribonuclease M5 [EC:3.1.26.8]
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_15,K14059,6.9e-57,integrase
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_9,K03106,1.5e-200,signal recognition particle subunit SRP54 [EC:3.6.5.4]
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_12,K02860,2.3e-49,16S rRNA processing protein RimM
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_77,K06012,7.4e-99,spore protease [EC:3.4.24.78]
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_65,K18831,3.2e-38,HTH-type transcriptional regulator / antitoxin HigA
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_4,K09747,3e-43,nucleoid-associated protein EbfC
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_73,K04096,3.4e-101,DNA processing protein
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_13,K00554,1.9e-112,tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_11,K06960,4e-30,uncharacterized protein
SRR10983014__45730,6.89170395676565e-10,9.68422240004709e-08,3.97052644131506e-05,7.71002696793434e-05,0.521192366944114,Enriched_in_HC,-0.940112139631568,Siphoviridae,SRR10983014__45730_92,K07483,4.5e-16,transposase
SRR10983014__87628,0.000179926716891971,0.00196095932711942,1.70143318670351e-05,1.65709242709357e-05,1.0252353028937,Enriched_in_PD,0.0359550622758609,Siphoviridae,SRR10983014__87628_50,K03040,6.3e-14,DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
SRR10983014__87628,0.000179926716891971,0.00196095932711942,1.70143318670351e-05,1.65709242709357e-05,1.0252353028937,Enriched_in_PD,0.0359550622758609,Siphoviridae,SRR10983014__87628_75,K00868,9.1e-45,pyridoxine kinase [EC:2.7.1.35]
SRR10983014__87628,0.000179926716891971,0.00196095932711942,1.70143318670351e-05,1.65709242709357e-05,1.0252353028937,Enriched_in_PD,0.0359550622758609,Siphoviridae,SRR10983014__87628_19,K06909,2.5e-83,phage terminase large subunit
SRR10983014__87628,0.000179926716891971,0.00196095932711942,1.70143318670351e-05,1.65709242709357e-05,1.0252353028937,Enriched_in_PD,0.0359550622758609,Siphoviridae,SRR10983014__87628_49,K19789,2.5e-106,DNA repair protein RadD
SRR10983014__87628,0.000179926716891971,0.00196095932711942,1.70143318670351e-05,1.65709242709357e-05,1.0252353028937,Enriched_in_PD,0.0359550622758609,Siphoviridae,SRR10983014__87628_30,K03111,1.1e-40,single-strand DNA-binding protein
SRR10983014__87628,0.000179926716891971,0.00196095932711942,1.70143318670351e-05,1.65709242709357e-05,1.0252353028937,Enriched_in_PD,0.0359550622758609,Siphoviridae,SRR10983014__87628_79,K26731,6.9e-152,K+:H+ antiporter
SRR10983014__87628,0.000179926716891971,0.00196095932711942,1.70143318670351e-05,1.65709242709357e-05,1.0252353028937,Enriched_in_PD,0.0359550622758609,Siphoviridae,SRR10983014__87628_77,K01809,4.8e-52,mannose-6-phosphate isomerase [EC:5.3.1.8]
SRR10983014__87628,0.000179926716891971,0.00196095932711942,1.70143318670351e-05,1.65709242709357e-05,1.0252353028937,Enriched_in_PD,0.0359550622758609,Siphoviridae,SRR10983014__87628_78,K00700,2.5e-204,"1,4-alpha-glucan branching enzyme [EC:2.4.1.18]"
SRR10983014__87628,0.000179926716891971,0.00196095932711942,1.70143318670351e-05,1.65709242709357e-05,1.0252353028937,Enriched_in_PD,0.0359550622758609,Siphoviridae,SRR10983014__87628_76,K00077,1e-63,2-dehydropantoate 2-reductase [EC:1.1.1.169]
SRR10983015__28743,0.00250514449210873,0.0165320712600713,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR10983015__28743_43,K00986,2e-31,RNA-directed DNA polymerase [EC:2.7.7.49]
SRR10983015__28743,0.00250514449210873,0.0165320712600713,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR10983015__28743_45,K06223,1.2e-56,DNA adenine methylase [EC:2.1.1.72]
SRR10983015__28743,0.00250514449210873,0.0165320712600713,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR10983015__28743_7,K07497,1.2e-10,putative transposase
SRR10983015__28743,0.00250514449210873,0.0165320712600713,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR10983015__28743_29,K01358,4.4e-38,"ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]"
SRR10983015__28743,0.00250514449210873,0.0165320712600713,0,0,1,Enriched_in_HC,0,Siphoviridae,SRR10983015__28743_39,K05811,1.2e-11,putative lipoprotein
SRR10983015__32438,0.00473548191107486,0.0268318515380741,0,0,1,Enriched_in_HC,0,Suoliviridae,SRR10983015__32438_38,K01520,1.7e-29,dUTP diphosphatase [EC:3.6.1.23]
SRR10983015__32438,0.00473548191107486,0.0268318515380741,0,0,1,Enriched_in_HC,0,Suoliviridae,SRR10983015__32438_91,K26927,8.7e-164,Suoliviridae DNA helicase
SRR10983015__32438,0.00473548191107486,0.0268318515380741,0,0,1,Enriched_in_HC,0,Suoliviridae,SRR10983015__32438_80,K27727,1.3e-152,Suoliviridae exonuclease
SRR10983015__32438,0.00473548191107486,0.0268318515380741,0,0,1,Enriched_in_HC,0,Suoliviridae,SRR10983015__32438_69,K26842,1.6e-48,"Steigviridae/Suoliviridae L,D-carboxypeptidase/transpeptidase"
SRR10983015__32438,0.00473548191107486,0.0268318515380741,0,0,1,Enriched_in_HC,0,Suoliviridae,SRR10983015__32438_6,K03088,1.3e-38,"RNA polymerase sigma-70 factor, ECF subfamily"
SRR10983015__32438,0.00473548191107486,0.0268318515380741,0,0,1,Enriched_in_HC,0,Suoliviridae,SRR10983015__32438_93,K26722,0,Suoliviridae DNA polymerase
SRR10983015__32438,0.00473548191107486,0.0268318515380741,0,0,1,Enriched_in_HC,0,Suoliviridae,SRR10983015__32438_85,K27330,1.3e-119,Crassvirales DNA primase
SRR10983015__32438,0.00473548191107486,0.0268318515380741,0,0,1,Enriched_in_HC,0,Suoliviridae,SRR10983015__32438_44,K26845,2.2e-237,Suoliviridae peptidase
SRR10983015__32438,0.00473548191107486,0.0268318515380741,0,0,1,Enriched_in_HC,0,Suoliviridae,SRR10983015__32438_58,K00986,2.2e-50,RNA-directed DNA polymerase [EC:2.7.7.49]
SRR10983015__58260,0.000144446267908618,0.00166010819791595,1.77063633450732e-05,9.9115909800861e-06,1.71435708864204,Enriched_in_PD,0.777667644080604,Siphoviridae,SRR10983015__58260_25,K06909,7.8e-85,phage terminase large subunit
SRR10983015__58260,0.000144446267908618,0.00166010819791595,1.77063633450732e-05,9.9115909800861e-06,1.71435708864204,Enriched_in_PD,0.777667644080604,Siphoviridae,SRR10983015__58260_34,K07741,1.8e-50,anti-repressor protein
SRR10983015__78467,2.83705747263759e-05,0.000465003867871346,8.04418455121414e-05,5.35328212077733e-05,1.49344639995505,Enriched_in_PD,0.578645460007798,Unassigned,SRR10983015__78467_9,K00986,2.8e-33,RNA-directed DNA polymerase [EC:2.7.7.49]
SRR10983015__78467,2.83705747263759e-05,0.000465003867871346,8.04418455121414e-05,5.35328212077733e-05,1.49344639995505,Enriched_in_PD,0.578645460007798,Unassigned,SRR10983015__78467_4,K01752,9.2e-151,L-serine dehydratase [EC:4.3.1.17]
SRR10983015__78467,2.83705747263759e-05,0.000465003867871346,8.04418455121414e-05,5.35328212077733e-05,1.49344639995505,Enriched_in_PD,0.578645460007798,Unassigned,SRR10983015__78467_3,K01728,1.1e-73,pectate lyase [EC:4.2.2.2]
SRR10983015__78467,2.83705747263759e-05,0.000465003867871346,8.04418455121414e-05,5.35328212077733e-05,1.49344639995505,Enriched_in_PD,0.578645460007798,Unassigned,SRR10983015__78467_26,K06909,6.2e-35,phage terminase large subunit
SRR10983015__78467,2.83705747263759e-05,0.000465003867871346,8.04418455121414e-05,5.35328212077733e-05,1.49344639995505,Enriched_in_PD,0.578645460007798,Unassigned,SRR10983015__78467_52,K07504,1.5e-140,predicted type IV restriction endonuclease
SRR10983015__78467,2.83705747263759e-05,0.000465003867871346,8.04418455121414e-05,5.35328212077733e-05,1.49344639995505,Enriched_in_PD,0.578645460007798,Unassigned,SRR10983015__78467_57,K06076,4.1e-91,long-chain fatty acid transport protein
SRR10983015__78467,2.83705747263759e-05,0.000465003867871346,8.04418455121414e-05,5.35328212077733e-05,1.49344639995505,Enriched_in_PD,0.578645460007798,Unassigned,SRR10983015__78467_18,K01358,3.2e-25,"ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]"
SRR10983015__78467,2.83705747263759e-05,0.000465003867871346,8.04418455121414e-05,5.35328212077733e-05,1.49344639995505,Enriched_in_PD,0.578645460007798,Unassigned,SRR10983015__78467_41,K07455,2.4e-39,recombination protein RecT
SRR10983016__19557,2.06228743370646e-05,0.000360438594756755,0.000138056061010012,0.000114403450247209,1.20495583721401,Enriched_in_PD,0.268980271268599,Siphoviridae,SRR10983016__19557_2,K02358,3.5e-226,elongation factor Tu
SRR10983016__19557,2.06228743370646e-05,0.000360438594756755,0.000138056061010012,0.000114403450247209,1.20495583721401,Enriched_in_PD,0.268980271268599,Siphoviridae,SRR10983016__19557_49,K03111,5.2e-36,single-strand DNA-binding protein
SRR10983016__19557,2.06228743370646e-05,0.000360438594756755,0.000138056061010012,0.000114403450247209,1.20495583721401,Enriched_in_PD,0.268980271268599,Siphoviridae,SRR10983016__19557_40,K21636,2.2e-135,ribonucleoside-triphosphate reductase (formate) [EC:1.1.98.6]
SRR10983016__19557,2.06228743370646e-05,0.000360438594756755,0.000138056061010012,0.000114403450247209,1.20495583721401,Enriched_in_PD,0.268980271268599,Siphoviridae,SRR10983016__19557_7,K09811,6.3e-64,cell division transport system permease protein
SRR10983016__19557,2.06228743370646e-05,0.000360438594756755,0.000138056061010012,0.000114403450247209,1.20495583721401,Enriched_in_PD,0.268980271268599,Siphoviridae,SRR10983016__19557_5,K02647,5e-63,carbohydrate diacid regulator
SRR10983016__19557,2.06228743370646e-05,0.000360438594756755,0.000138056061010012,0.000114403450247209,1.20495583721401,Enriched_in_PD,0.268980271268599,Siphoviridae,SRR10983016__19557_8,K22719,2e-72,murein hydrolase activator
SRR10983016__19557,2.06228743370646e-05,0.000360438594756755,0.000138056061010012,0.000114403450247209,1.20495583721401,Enriched_in_PD,0.268980271268599,Siphoviridae,SRR10983016__19557_6,K09812,9.2e-103,cell division transport system ATP-binding protein
SRR10983016__19557,2.06228743370646e-05,0.000360438594756755,0.000138056061010012,0.000114403450247209,1.20495583721401,Enriched_in_PD,0.268980271268599,Siphoviridae,SRR10983016__19557_64,K03462,7.6e-129,nicotinamide phosphoribosyltransferase [EC:2.4.2.12]
SRR10983016__19557,2.06228743370646e-05,0.000360438594756755,0.000138056061010012,0.000114403450247209,1.20495583721401,Enriched_in_PD,0.268980271268599,Siphoviridae,SRR10983016__19557_4,K06183,1.3e-96,16S rRNA pseudouridine516 synthase [EC:5.4.99.19]
SRR10983016__19557,2.06228743370646e-05,0.000360438594756755,0.000138056061010012,0.000114403450247209,1.20495583721401,Enriched_in_PD,0.268980271268599,Siphoviridae,SRR10983016__19557_39,K04068,6.8e-56,anaerobic ribonucleoside-triphosphate reductase activating protein [EC:1.97.1.4]
SRR10983016__19557,2.06228743370646e-05,0.000360438594756755,0.000138056061010012,0.000114403450247209,1.20495583721401,Enriched_in_PD,0.268980271268599,Siphoviridae,SRR10983016__19557_56,K02050,3.3e-47,NitT/TauT family transport system permease protein
SRR10983016__19557,2.06228743370646e-05,0.000360438594756755,0.000138056061010012,0.000114403450247209,1.20495583721401,Enriched_in_PD,0.268980271268599,Siphoviridae,SRR10983016__19557_1,K02355,1.9e-175,elongation factor G
SRR10983016__19557,2.06228743370646e-05,0.000360438594756755,0.000138056061010012,0.000114403450247209,1.20495583721401,Enriched_in_PD,0.268980271268599,Siphoviridae,SRR10983016__19557_65,K00948,4.1e-28,ribose-phosphate pyrophosphokinase [EC:2.7.6.1]
SRR10983016__19557,2.06228743370646e-05,0.000360438594756755,0.000138056061010012,0.000114403450247209,1.20495583721401,Enriched_in_PD,0.268980271268599,Siphoviridae,SRR10983016__19557_11,K03624,1.2e-48,transcription elongation factor GreA
SRR10983016__19557,2.06228743370646e-05,0.000360438594756755,0.000138056061010012,0.000114403450247209,1.20495583721401,Enriched_in_PD,0.268980271268599,Siphoviridae,SRR10983016__19557_13,K27561,2.5e-33,Bacillus phage HNH endonuclease
SRR10983016__19557,2.06228743370646e-05,0.000360438594756755,0.000138056061010012,0.000114403450247209,1.20495583721401,Enriched_in_PD,0.268980271268599,Siphoviridae,SRR10983016__19557_36,K01520,8.3e-21,dUTP diphosphatase [EC:3.6.1.23]
SRR10983016__19557,2.06228743370646e-05,0.000360438594756755,0.000138056061010012,0.000114403450247209,1.20495583721401,Enriched_in_PD,0.268980271268599,Siphoviridae,SRR10983016__19557_44,K01449,5.2e-18,cell wall hydrolase
